GRUPO;CODIGO_INSUMO;DESCRICAO;UNIDADE;PRECO_UNIT_SP_RS
MATERIAL;319;ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 200 MM (NBR 7665);UN;31.5
MATERIAL;303;ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 100 MM (NBR 7362);UN;3.3
MATERIAL;305;ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 150 MM (NBR 7362);UN;10.38
MATERIAL;306;ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 200 MM (NBR 7362);UN;15.75
MATERIAL;307;ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 250 MM (NBR 7362);UN;39.79
MATERIAL;309;ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 350 MM (NBR 7362);UN;65.18
MATERIAL;310;ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 400 MM (NBR 7362);UN;90.34
MATERIAL;308;ANEL BORRACHA, PARA TUBO, PVC REDE COLETOR ESGOTO, DN 300 MM (NBR 7362);UN;88.81
MATERIAL;328;ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 100 MM, PARA REDE AGUA;UN;7.9
MATERIAL;325;ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 50 MM, PARA REDE AGUA;UN;2.33
MATERIAL;20326;ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 60 MM, PARA REDE AGUA;UN;4.26
MATERIAL;329;ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 75 MM, PARA REDE AGUA;UN;6.6
MATERIAL;39642;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/2"" (NBR 15715)";UN;2.92
MATERIAL;39641;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/4"" (NBR 15715)";UN;2.57
MATERIAL;39643;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 2"" (NBR 15715)";UN;3.43
MATERIAL;39644;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 3"" (NBR 15715)";UN;5.32
MATERIAL;39645;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 4"" (NBR 15715)";UN;5.84
MATERIAL;41610;ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 1,50 X *0,50* M;UN;830.37
MATERIAL;41611;ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 2,00 X *0,50* M;UN;1308.83
MATERIAL;41612;ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 2,50 X *0,50* M;UN;1837.78
MATERIAL;41637;ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 0,80 M, H = 0,50 M;UN;171.79
MATERIAL;41638;ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,00 M, H = 0,50M;UN;223.78
MATERIAL;41639;ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,50 M, H = 0,50 M;UN;541.39
MATERIAL;11789;ANEL DE DISTRIBUICAO EM ACO GALVANIZADO PARA FIO FE-160;UN;0.87
MATERIAL;20975;"ANEL DE EXPANSAO EM COBRE, ENGATE RAPIDO 1 1/2"", PARA EMPATACAO MANGUEIRA DE COMBATE A INCENDIO PREDIAL";UN;25.28
MATERIAL;20976;"ANEL DE EXPANSAO EM COBRE, ENGATE RAPIDO 2 1/2"", PARA EMPATACAO MANGUEIRA DE COMBATE A INCENDIO PREDIAL";UN;38.2
MATERIAL;6138;ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO;UN;13.45
MATERIAL;40340;ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 300 MM;UN;21.92
MATERIAL;40341;ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 400 MM;UN;26.16
MATERIAL;40342;ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 500 MM;UN;31.2
MATERIAL;40343;ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 600 MM;UN;37.01
MATERIAL;40344;ANEL DE VEDACAO/JUNTA ELASTICA, H = *18* MM, PARA TUBO DE CONCRETO, DN 700 MM;UN;50.45
MATERIAL;40345;ANEL DE VEDACAO/JUNTA ELASTICA, H = *19* MM, PARA TUBO DE CONCRETO, DN 800 MM;UN;62.17
MATERIAL;40346;ANEL DE VEDACAO/JUNTA ELASTICA, H = *19* MM, PARA TUBO DE CONCRETO, DN 900 MM;UN;72.11
MATERIAL;40347;ANEL DE VEDACAO/JUNTA ELASTICA, H = *21* MM, PARA TUBO DE CONCRETO, DN 1000 MM;UN;90.6
MATERIAL;43424;ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M;UN;695.71
MATERIAL;43426;ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M;UN;2399.52
MATERIAL;12565;ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M;UN;841.48
MATERIAL;12567;ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M;UN;1130.25
MATERIAL;12568;ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M;UN;1582.35
MATERIAL;43441;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, COM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M;UN;203.44
MATERIAL;43423;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,20 M;UN;94.94
MATERIAL;12532;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M;UN;146.42
MATERIAL;43444;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,75 M;UN;491.65
MATERIAL;12551;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M;UN;350.78
MATERIAL;43442;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M;UN;271.26
MATERIAL;43443;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M;UN;356.02
MATERIAL;12544;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M;UN;192.14
MATERIAL;12547;ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M;UN;258.42
MATERIAL;43445;ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 1,00 M;UN;678.15
MATERIAL;12563;ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 0,50 M;UN;485.19
MATERIAL;43425;ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M;UN;305.16
MATERIAL;43446;ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M;UN;644.24
MATERIAL;43447;ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M;UN;791.17
MATERIAL;43448;ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M;UN;1107.64
EQUIPAMENTO (AQUISIÇÃO);13761;APARELHO CORTE OXI-ACETILENO PARA SOLDA E CORTE CONTENDO MACARICO SOLDA, BICO DE CORTE, CILINDROS, REGULADORES, MANGUEIRAS E CARRINHO;UN;3832.88
MATERIAL;4814;APARELHO SINALIZADOR LUMINOSO COM LED, PARA SAIDA GARAGEM, COM 2 LENTES EM POLICARBONATO, BIVOLT (INCLUI SUPORTE DE FIXACAO);UN;44.11
EQUIPAMENTO (AQUISIÇÃO);44473;APOIO DO PORTA DENTE PARA FRESADORA DE ASFALTO;UN;2492.12
MAO DE OBRA;6122;APONTADOR OU APROPRIADOR DE MAO DE OBRA (HORISTA);H;39.97
MAO DE OBRA;40810;APONTADOR OU APROPRIADOR DE MAO DE OBRA (MENSALISTA);MES;7004.01
EQUIPAMENTO (AQUISIÇÃO);34469;AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 1000 L E *5* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO);UN;10530.81
EQUIPAMENTO (AQUISIÇÃO);34476;AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 400 L E *2* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO);UN;5492.26
EQUIPAMENTO (AQUISIÇÃO);34477;AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 600 L E *3* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO);UN;7289.29
EQUIPAMENTO (AQUISIÇÃO);34482;AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 800 L E *4* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO);UN;6807.79
EQUIPAMENTO (AQUISIÇÃO);34472;AQUECEDOR SOLAR DE INSTALACAO EXTERNA, KIT COMPACTO, CONJUNTO COM RESERVATORIO TERMICO DE 200 L, PLACA COLETORA DE *2,0* M2 E INCLUSO ACESSORIOS (RESIDENCIAS ATE 120,00 M2 E DE 4 A 5 BANHOS POR DIA) (SEM INSTALACAO);UN;3240
EQUIPAMENTO (AQUISIÇÃO);39577;AR-CONDICIONADO FRIO SPLITAO MODULAR 10 TR;UN;22905.16
EQUIPAMENTO (AQUISIÇÃO);39578;AR-CONDICIONADO FRIO SPLITAO MODULAR 15 TR;UN;29559.56
EQUIPAMENTO (AQUISIÇÃO);39579;AR-CONDICIONADO FRIO SPLITAO MODULAR 20 TR;UN;43006.84
EQUIPAMENTO (AQUISIÇÃO);42425;AR-CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 12000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;2262.66
EQUIPAMENTO (AQUISIÇÃO);42422;AR-CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;3359
EQUIPAMENTO (AQUISIÇÃO);43184;AR-CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;4642.46
EQUIPAMENTO (AQUISIÇÃO);42424;AR-CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 9000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;2020.75
EQUIPAMENTO (AQUISIÇÃO);42416;AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;8711.24
EQUIPAMENTO (AQUISIÇÃO);42417;AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;9766.02
EQUIPAMENTO (AQUISIÇÃO);39826;AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, QUENTE/FRIO, 60HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/FIO;UN;5282.02
EQUIPAMENTO (AQUISIÇÃO);42419;AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 36000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;11033.53
EQUIPAMENTO (AQUISIÇÃO);42420;AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 48000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;15164.77
EQUIPAMENTO (AQUISIÇÃO);42421;AR-CONDICIONADO SPLIT INVERTER, PISO TETO, APRESENTANDO ENTRE 54000 E 58000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO;UN;18398.76
EQUIPAMENTO (AQUISIÇÃO);39556;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;6389.48
EQUIPAMENTO (AQUISIÇÃO);39557;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;6880.07
EQUIPAMENTO (AQUISIÇÃO);39559;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 36000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;10167.42
EQUIPAMENTO (AQUISIÇÃO);39560;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 48000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;11762.71
EQUIPAMENTO (AQUISIÇÃO);39561;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 60000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;12305.3
EQUIPAMENTO (AQUISIÇÃO);43195;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 18000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;5339.73
EQUIPAMENTO (AQUISIÇÃO);43196;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 24000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;6617.83
EQUIPAMENTO (AQUISIÇÃO);43198;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 36000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;9833.93
EQUIPAMENTO (AQUISIÇÃO);43199;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 48000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;10194.28
EQUIPAMENTO (AQUISIÇÃO);43200;AR-CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 60000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;11698.68
EQUIPAMENTO (AQUISIÇÃO);43190;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;1815.93
EQUIPAMENTO (AQUISIÇÃO);39555;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;1964.37
EQUIPAMENTO (AQUISIÇÃO);43191;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;2612.89
EQUIPAMENTO (AQUISIÇÃO);39548;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;2913.78
EQUIPAMENTO (AQUISIÇÃO);43192;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;3422.65
EQUIPAMENTO (AQUISIÇÃO);39554;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;3853.03
EQUIPAMENTO (AQUISIÇÃO);43194;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;1555.66
EQUIPAMENTO (AQUISIÇÃO);39551;AR-CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO;UN;1712.95
EQUIPAMENTO (AQUISIÇÃO);43185;AR-CONDICIONADO SPLIT ON/OFF, PISO TETO, 18.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO;UN;4867.89
EQUIPAMENTO (AQUISIÇÃO);43186;AR-CONDICIONADO SPLIT ON/OFF, PISO TETO, 24.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO;UN;5134.64
EQUIPAMENTO (AQUISIÇÃO);43187;AR-CONDICIONADO SPLIT ON/OFF, PISO TETO, 36.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO;UN;6813.71
EQUIPAMENTO (AQUISIÇÃO);43188;AR-CONDICIONADO SPLIT ON/OFF, PISO TETO, 48.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO;UN;8255.72
EQUIPAMENTO (AQUISIÇÃO);43189;AR-CONDICIONADO SPLIT ON/OFF, PISO TETO, 60.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO;UN;9286.31
MATERIAL;346;ARAME DE ACO OVALADO 15 X 17 (45,7 KG, 700 KGF), ROLO 1000 M;KG;25.66
MATERIAL;3312;ARAME DE AMARRACAO PARA GABIAO GALVANIZADO, DIAMETRO 2,2 MM;KG;22.72
MATERIAL;339;ARAME FARPADO GALVANIZADO, 14 BWG (2,11 MM), CLASSE 250;M;1.32
MATERIAL;340;ARAME FARPADO GALVANIZADO, 16 BWG (1,65 MM), CLASSE 250;M;1.19
MATERIAL;43130;ARAME GALVANIZADO 12 BWG, D = 2,76 MM (0,048 KG/M) OU 14 BWG, D = 2,11 MM (0,026 KG/M);KG;21.66
MATERIAL;344;ARAME GALVANIZADO 16 BWG, D = 1,65MM (0,0166 KG/M);KG;28.47
MATERIAL;345;ARAME GALVANIZADO 18 BWG, D = 1,24MM (0,009 KG/M);KG;30.89
MATERIAL;43131;ARAME GALVANIZADO 6 BWG, D = 5,16 MM (0,157 KG/M), OU 8 BWG, D = 4,19 MM (0,101 KG/M), OU 10 BWG, D = 3,40 MM (0,0713 KG/M);KG;25.16
MATERIAL;3313;ARAME PROTEGIDO COM POLIMERO PARA GABIAO, DIAMETRO 2,2 MM;KG;29.24
MATERIAL;43132;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);KG;21.66
MATERIAL;45245;"ARCO DE SERRA REGULAVEL PARA LAMINAS DE 8"" A 12""";UN;40.6
MATERIAL;366;AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE);M3;92
MATERIAL;367;AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE);M3;93.2
MATERIAL;370;AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE);M3;92
MATERIAL;368;AREIA PARA ATERRO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE);M3;46
MATERIAL;11075;AREIA PARA LEITO FILTRANTE (0,42 A 1,68 MM) - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE);M3;1055.87
MATERIAL;1381;ARGAMASSA COLANTE AC I PARA CERAMICAS;KG;0.72
MATERIAL;34353;ARGAMASSA COLANTE AC II;KG;1.34
MATERIAL;37595;ARGAMASSA COLANTE TIPO AC III;KG;2.21
MATERIAL;37596;ARGAMASSA COLANTE TIPO AC III E;KG;2.54
MATERIAL;371;ARGAMASSA INDUSTRIALIZADA MULTIUSO, PARA REVESTIMENTO INTERNO E EXTERNO E ASSENTAMENTO DE BLOCOS DIVERSOS;KG;0.78
MATERIAL;37553;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE;KG;1.47
MATERIAL;37552;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO;KG;2.36
MATERIAL;36880;ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA;KG;2.4
MATERIAL;34355;ARGAMASSA PISO SOBRE PISO;KG;2.07
MATERIAL;130;ARGAMASSA POLIMERICA DE REPARO ESTRUTURAL, BICOMPONENTE;KG;3.95
MATERIAL;135;ARGAMASSA POLIMERICA IMPERMEABILIZANTE SEMIFLEXIVEL, BICOMPONENTE, A BASE DE CIMENTO E ADITIVOS;KG;3.18
MATERIAL;36886;ARGAMASSA PRONTA PARA CONTRAPISO;KG;0.74
MATERIAL;38546;ARGAMASSA USINADA AUTOADENSAVEL E AUTONIVELANTE PARA CONTRAPISO, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO;M3;526.48
MATERIAL;34549;ARGILA EXPANDIDA, GRANULOMETRIA 2215;M3;797.75
MATERIAL;6081;ARGILA OU BARRO PARA ATERRO/REATERRO (COM TRANSPORTE ATE 10 KM);M3;55.84
MATERIAL;6077;ARGILA OU BARRO PARA ATERRO/REATERRO (RETIRADO NA JAZIDA, SEM TRANSPORTE);M3;39.88
MATERIAL;6079;ARGILA, ARGILA VERMELHA OU ARGILA ARENOSA (RETIRADA NA JAZIDA, SEM TRANSPORTE);M3;39.88
MATERIAL;1091;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO E 1 ISOLADOR";UN;26.08
MATERIAL;1094;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO, SEM ISOLADOR";UN;18.24
MATERIAL;1095;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 2 ESTRIBOS, E 2 ISOLADORES";UN;38.77
MATERIAL;1092;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 2 ESTRIBOS, SEM ISOLADOR";UN;30
MATERIAL;1093;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 3 ESTRIBOS E 3 ISOLADORES";UN;70.06
MATERIAL;1090;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 3 ESTRIBOS, SEM ISOLADOR";UN;50.16
MATERIAL;1096;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 4 ESTRIBOS E 4 ISOLADORES";UN;90.27
MATERIAL;1097;"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 4 ESTRIBOS, SEM ISOLADOR";UN;76.63
MAO DE OBRA;378;ARMADOR (HORISTA);H;27.39
MAO DE OBRA;40911;ARMADOR (MENSALISTA);MES;4797.83
MAO DE OBRA;33939;ARQUITETO JUNIOR (HORISTA);H;130.44
MAO DE OBRA;40815;ARQUITETO JUNIOR (MENSALISTA);MES;22850.08
MAO DE OBRA;33952;ARQUITETO PLENO (HORISTA);H;137.62
